,idx,smiles,set
7793,6546,C1(=O)NC(=O)NC(=O)N1,train
7794,1888,CC1(CC(CO1)O)C,train
7795,11324,CN(C(=O)C(=O)N)C(=O)N,train
7796,5159,CC(C)C1=CC(=O)C(=CC=C1)O,train
7797,13857,C1=CC=C(C(=C1)NN)S(=O)(=O)O,train
7798,4577,CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)O,train
7799,3000,CC(C)NNC(=O)C(CO)N,train
7800,9001,CC1=CC(=O)CCC1,train
7801,3953,CC(C)C(C(C)C)N=C(NC#N)NC1=CC=NC=C1,train
7802,4757,C1CC(CC(C1)(C(=O)O)N)C(=O)O,train
7803,1112,COC(=O)C1=CC2=CC=CC=C2OC1=O,train
7804,6539,CC1=CC(=CC(=C1)C)C,train
7805,2480,CC1C(=CC2=CC=CC=C2O1)[N+](=O)[O-],train
7806,10178,CC(=NNC(=O)N)CCC1=CC=C(C=C1)[N+](=O)[O-],train
7807,6611,CC(=O)OOC(=O)C,train
7808,10718,C1CC(CC=C1)C(=O)O,train
7809,4463,C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O,train
7810,14375,C1COCCC1(CN)CN,train
7811,13322,CN1C2=C(N=C1N)N(C(=O)N(C2=O)C)C,train
7812,11396,CC(=O)CC(=O)OC1CCCCC1,train
7813,4237,CC1=NC=C(C(=N1)N)COP(=O)(O)O,train
7814,14337,CC(=O)C1=CC=CC=C1C(=O)O,train
7815,5767,C(C(CO)(CO)N)O,train
7816,2991,CC1=CC(=NC(=N1)SCC(=O)O)C,train
7817,2501,CCCC(CCC)N,train
7818,5075,CC1=NC=C(N1C)[N+](=O)[O-],train
7819,420,C(COCC(C(=O)O)N)N,train
7820,156,CCCC(C)CCO,train
7821,3643,CC1C(C2CCC(C2)N1C)(C)C,train
7822,12010,CCCC1(CCN(CC1C)C)C2=CC(=CC=C2)O,train
7823,3700,CCCC(CCC)(CCC)N(C#CC)C#CC,train
7824,8057,CCCC(CC)CC,train
7825,15111,CC(=O)C1COC2=CC=CC=C2O1,train
7826,1127,C1=CC2=C(C=CC(=C2O)O)C=C1N,train
7827,14854,CCOP(=O)(CC(=O)C(C)(C)C)OCC,train
7828,8162,CC(C)OC=O,train
7829,1395,CC=CC(=O)N,train
7830,13155,[C-]#[N+]O,train
7831,10909,C1=CC(=CC=C1C(=O)NN)N,train
7832,3928,CCC(C1(C(=O)NC(=O)NC1=O)CC)SC(C)C,train
7833,1633,C1=CC=NC(=C1)N[N+](=O)[O-],train
7834,2237,CCCCC1=CCC(=O)O1,train
7835,14996,CC=NNC1=CC=CC=C1,train
7836,9793,CCNC1=NC(=O)NC(=O)N1,train
7837,407,CC(=O)SC1=CC=C(C=C1)[N+](=O)[O-],train
7838,16065,COCC#N,train
7839,11729,CC1=CC(=O)N(C(=C1)CC(C)CC(C)(C)C)O,train
7840,3315,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)C#N,train
7841,11986,CCN1CCN(C1C2=CC=CC=C2)CC,train
7842,10261,CSSSC,train
7843,13285,CN1C=NC2=C(C1=O)C=C(C=C2)[N+](=O)[O-],train
7844,1314,CNC(=O)OC1=CC=CC2=C1OCO2,train
7845,7131,C1C(NCS1)C(=O)O,train
7846,1419,CC=CC(=O)C1=C(CCCC1(C)C)C,train
7847,1538,CC(CC1=CC=CO1)CN(C)C,train
7848,11568,C1CN1CC(C(CN2CC2)O)O,train
7849,13329,CC(=O)NC12CC3CC(C1)CC(C3)C2,train
7850,10329,CC(CC1=CC=CC=C1)N(C)N,train
7851,5086,COC1=C(C(=O)C2=CC=CC=C2C1=O)OC,train
7852,6228,C1=C(C=C(C=C1O)O)C(=O)O,train
7853,1630,C1CN2C=CC(=C2C1O)CO,train
7854,10515,CC1=CC2=CC=CC=C2O1,train
7855,13826,CCOC1=CC2=C(C=C1)C(=CC(=O)O2)C,train
7856,15192,CC1=CC(=[N+](C=C1)[O-])C,train
7857,6647,CCCCCCC(=O)O,train
7858,6010,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,train
7859,5135,CC1=CCCC(=CCC(CC1)C(=C)C)C,train
7860,12360,CC1=CC(=C(C=C1)OC)C(C(C)N)O,train
7861,8831,CC(C)CCCCC(C)C,train
7862,12354,CCCCNC1C2CCC(C2)C1(C)C,train
7863,14495,C1=C(C(=O)NC(=O)N1)[N+](=O)[O-],train
7864,6360,C1=CC=C(C=C1)COC(=O)CCC(=O)OCC2=CC=CC=C2,train
7865,1547,CN1C(=O)C2=NOC=C2C(=N1)C3=CC=CC=C3,train
7866,2770,CN(C)CC1C2CCC(C1C3=CC=CC=C3)CC2,train
7867,15426,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O,train
7868,15377,CC(C)NCC(COC1=CC=CC=C1OC)O,train
7869,15228,C1C(=O)C2=CC=CC=C2S1(=O)=O,train
7870,10666,CCCC(=O)C=CC,train
7871,11254,CCOCCCN,train
7872,1808,CC1CC(=O)C(=C1C)C,train
7873,9111,C1=C(N=CS1)C#N,train
7874,3160,CCC(C)C1=CC=CC=C1OC(=O)N(C)N=O,train
7875,11595,CN1CCC2=C(CC1)NC3=CC=CC=C23,train
7876,1159,CN1CC2=C(CO1)C=CC(=C2)[N+](=O)[O-],train
7877,15954,CC(=O)OC(C)(C)C#C,train
7878,9175,CC(C)SC,train
7879,11434,CC(C)(C)CCC=C,train
7880,3787,CCC(CO)C(C)O,train
7881,16024,COC1=C(C=C(C=C1)N)O,train
7882,16069,CC(=O)OCSP(=S)(OC)OC,train
7883,14342,CC(=O)C1=CC=CC=C1OC,train
7884,7570,CC1(C2C1CC(=C)CC2)C,train
7885,11504,CCOP(=O)(CC)O,train
7886,15877,COC(=O)CCC(C(=O)O)N,train
7887,9712,CCCCC=CC=O,train
7888,9192,CCOCC(C)O,train
7889,7546,CN1C(=O)C2=CC=CC=C2C1=O,train
7890,1675,CC1=CC2=C(C=C1)N=C(N2)CC#N,train
7891,4060,CCN(CC)CC1=C(C=CC2=C1OC(=CC2=O)C)O,train
7892,11871,CCC(C(=O)O)SC1=C(C(=CC(=C1C)C)C)C,train
7893,5929,CC(=O)NC1=C2C(=CSS2)N(C1=O)C,train
7894,12644,C1=CC(=C2C=CC=C(C2=C1)[N+](=O)[O-])C=C(C#N)C#N,train
7895,3152,CN(C)C(=O)OC=C,train
7896,6261,CC1=CC=C(C=C1)C(=O)O,train
7897,5267,CCC1(C(=O)C(CNC1=O)C)CC,train
7898,283,CCC1=NC=CN=C1,train
7899,1013,CCCCC1(CN(C1)C)C2=CC(=CC=C2)OC,train
7900,9340,CC1CC=CC1,train
7901,1388,CC1=C(C(=CC=C1)C(=O)OC)O,train
7902,16221,C1=CC(=CC(=C1)N)C2=CC(=CC=C2)N,train
7903,4130,C1C=CC(=NC1C(=O)O)C(=O)O,train
7904,6133,CC1=C(C=C(C=C1)O)C,train
7905,418,CCSCCOC(=O)C=C,train
7906,484,C1=CC(=C(C=CC1=O)O)O,train
7907,3524,CCOC1=C(C=CC2=C1CCN(C2)C)OC,train
7908,11709,CC(C)CCCC(C)OC(=O)C,train
7909,3247,CC1=CC=CC=C1NC(C2=CC=CC=C2)C(=O)O,train
7910,13507,CC1C(CC(O1)N2C=NC3=C(N=CN=C32)N)O,train
7911,162,CCCCCN(C)N=O,train
7912,1589,CC(CCN(C)C)C1=CC=CC2=CC=CC=C21,train
7913,5322,CC(=CCCC(=CCO)C)C,train
7914,11541,CCC(C)C1C(=O)N(C(=O)N(C1=O)C)C,train
7915,767,CC(=O)SCCN,train
7916,10722,C(CC1=NC(=NC(=N1)N)N)C#N,train
7917,9806,CC(C)C=N,train
7918,9150,CC1=CCCO1,train
7919,15337,C1=CC=C2C(=C1)NC3=CC=CC=C3S2=O,train
7920,13408,CC(C(C1=CC=CC=C1)O)N(C)C,train
7921,8240,C1CCC2=C(C1)C3=CC=CC=C3C2=O,train
7922,1034,CN(C)N=NC1=CC=CC(=C1)C(=O)O,train
7923,13838,C1=CC(=C(C=C1N)N)S(=O)(=O)O,train
7924,473,C=C1CC(C1)C(=O)O,train
7925,7085,CC(C)OC(=O)C1=C(C=C(C=C1)N)S(=O)(=O)N,train
7926,6760,CCOC(=O)C1=CC=C(C=C1)O,train
7927,10370,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3,train
7928,14155,C(C(C(=O)O)N)SSCC(C(=O)O)N,train
7929,9190,COC1=CC(=C(C=C1)O)[N+](=O)[O-],train
7930,10341,CCC(C)C1=CC=CC=C1OC(=O)NC,train
7931,5553,C(C(C(C(C(CO)O)O)O)O)O,train
7932,6361,CC(=O)OCCC1=CC=CC=C1,train
7933,1525,CC(CO)OCC(C)O,train
7934,1837,CC1CCC(=O)NC1=O,train
7935,10950,CCC1(C(=O)NC(=O)N1)CC,train
7936,1956,C(#N)SC1=NC(=NC(=N1)N)N,train
7937,5868,C1CC2=CC=CC3=C2C1=CC=C3,train
7938,3086,COC1=CC2=C(C=C1)NC=C2CC3=NCCN3,train
7939,2126,COC1=CC=CC(=C1)C2C3=CC=CC=C3C4=CC=CC=C24,train
7940,9067,CC(C)C1=CC2=CC(=CC(=C2C=C1)C(C)C)S(=O)(=O)O,train
7941,16010,CC(=O)CC(=O)NC1=CC=CC=N1,train
7942,14392,CCC1(C(=O)C(=CNC1=O)C)CC,train
7943,7328,C1CC(CC(C1)O)O,train
7944,5460,CC=CC=CC(=O)O,train
7945,15408,CCC=CCCC=O,train
7946,1691,CCCC1=CC=CC2=CC=CC=C21,train
7947,10498,CCC(=O)C1=CC=C(C=C1)C(=O)O,train
7948,3036,CC1C2(CCCC(C2)N1C)C3=CC(=CC=C3)OC,train
7949,3650,C(C(=O)N)SSCC(=O)N,train
7950,12352,CC1=CC(=CC(=C1O)C(=O)N)NC(=O)C,train
7951,13230,CC(C)OC(=O)CC1=CC=CC=C1,train
7952,7520,CC(C)CO[N+](=O)[O-],train
7953,5229,C1CCN2CC3CC(C2C1)CN4C3CCCC4,train
7954,14630,C1=CC(=CC(=C1)CO)CO,train
7955,6519,CC1=NNC(=O)C1,train
7956,5554,C1(=O)C(=O)NC(=O)NC1=O,train
7957,3972,CCC(C)C(=O)C1=CC(=C(C=C1)OC)OC,train
7958,12039,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC(=CC=C4)[N+](=O)[O-],train
7959,3154,C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,train
7960,2161,CC(CCC(=O)C1=COC=C1)O,train
7961,2909,CC(C)(C)C1=CC2=C(C=C1)OC(=O)O2,train
7962,16006,C1=CSC=C1C#N,train
7963,10775,CC(=C)C=CC(=C)C,train
7964,15831,CCOC1=CC=CC2=C1N=CC=C2,train
7965,3716,CC1=CN=C(C=C1)C2=CC=CC=C2,train
7966,10750,C1=CN=CC=C1C(=O)C=CNN,train
7967,10432,C1CC=CC=CC1,train
7968,2178,CCOC(C1=CC=CC=C1)C2=NCC(N2)C,train
7969,182,CCCC(C(C)N)O,train
7970,9884,CC1=C(C=C(C=C1)O)N,train
7971,7534,C1CN1P(=O)(N2CC2)N3CC3,train
7972,8168,CC1=CC=C(N1)C,train
7973,3069,C1CC(CC2C1N2)(C3=CC=CC=C3)C4=CC=CC=C4,train
7974,20,COCCOC(=O)CC#N,train
7975,15036,CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,train
7976,6169,CC1=CCC(CC1OC(=O)C)C(=C)C,train
7977,7258,C1CC2=CC=CC=C2NC3=CC=CC=C31,train
7978,11101,C1C(SCS1)CO,train
7979,16184,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C(=O)O,train
7980,13518,CC(=O)NCSCC(C(=O)O)N,train
7981,11837,CC(=O)NC(CCSC=C)C(=O)OC,train
7982,12651,CSC1=CC=CC=C1NC2=NCCO2,train
7983,3063,CC1(CC2=CC=CC=C2C1O)O,train
7984,15751,C1CC2C3CC(CN2C(=O)C1)C4CC(CCN4C3)O,train
7985,15581,C1C(=O)NC2=CC=CC=C2O1,train
7986,14028,C1CN(CCN1CCO)CCO,train
7987,4228,C(CCC(=O)O)CC(=O)O,train
7988,13122,CSSCC1=CC=CO1,train
7989,2104,C1C2=CC=CC=C2NC3=CC=CC=C3N1,train
7990,15351,C(C(C(=O)O)N)O,train
7991,14328,CC1=CC=CC=C1N(C)C(=O)C,train
7992,3119,CC(=O)C1=CC2=C(C(=CC=C2)OC)OC1,train
7993,9805,CC1=CC(=CC(=C1)OC(=O)NC)C,train
7994,7801,CCCCCC=C,train
7995,2856,C1=CN=CC=C1C2N=NC(S2)C3=CC=NC=C3,train
7996,4717,C1C(CC1(C(=O)O)N)C(=O)O,train
7997,10260,CC1C(=O)C(=C(O1)C)O,train
7998,14247,CC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)C,train
7999,2210,CC(C)C1CCC(C(C1)O)(C)O,train
8000,14923,CC1=C(C=CC(=C1)C(=O)C)O,train
8001,14319,CC(C)C(=O)N,train
8002,12105,COC1=CC=CC=C1C(=O)NCCCN,train
8003,5617,C1=CC=C2C(=C1)NC(=O)O2,train
8004,5384,CC(C)(CC1=CC=CC=C1)N,train
8005,6330,C1=CC=C(C=C1)CC2=CC=CC=C2,train
8006,3888,CC=C(C)C1(C(=O)NC(=O)NC1=O)CC=C,train
8007,15045,CC(C)C1=CC(=C(C=C1)C(C)C)C(C)C,train
8008,13996,CC1=NN(C(=O)C1)C2=CC(=CC=C2)[N+](=O)[O-],train
8009,9846,CCC(=C)[N+](=O)[O-],train
8010,10427,C1=CC(=CC=C1N=C=S)N=C=S,train
8011,13969,CCC(OCC)(OCC)OCC,train
8012,5134,C1=CC(=C(C=C1O)C(=O)O)O,train
8013,15804,CCS(=O)(=O)N,train
8014,9880,CC(C)CC(=O)OCC=C,train
8015,11882,CCC1(C(=O)NC(=O)NC1=O)C(=CC(C)C)C,train
8016,9552,CCCSSCC=C,train
8017,6804,C1=CC=C2C(=O)C=CC(=O)C2=C1,train
8018,8425,CN1C(=O)N(C(=O)C12CCCCC2)CC3CO3,train
8019,14800,C(CS)C(=O)N,train
8020,12919,C=CC=CC=O,train
8021,12897,CCNC1=CC=C(C=C1)C,train
8022,9134,CN(C)C#N,train
8023,15601,CC1(C(=O)NC(=O)C1(C)C)C,train
8024,11250,CCC(CC)(C#C)O,train
8025,553,CC(=O)N=C(C1=CC=CC=C1)C(C)(C)N2CCCCC2,train
8026,11549,CC1CCCCC1O,train
8027,778,CC(C)C1=CC(=CC(=C1O)C(C)C)OC(=O)NC,train
8028,12374,CCC1(CCC(=O)NC1=O)C2=CC=NC=C2,train
8029,13476,C1=NC2=C(NC(=O)N=C2N1C3C(C(C(O3)CO)O)O)N,train
8030,3913,CCC1(C(=O)NC(=O)N(C1=O)C)CSCC,train
8031,7344,C(CN[N+](=O)[O-])N[N+](=O)[O-],train
8032,12655,C1CCCN(CC1)CC2=CNC3=C2C=C(C=C3)C#N,train
8033,12765,C1COCN1CCO,train
8034,15754,CN1CCC2=CC(=C(C3=C2C1CC34C=CC(=O)C=C4)O)OC,train
8035,2577,COC(=O)CC1=CC(=CC=C1)O,train
8036,8101,C1=CC(=CC=C1C#N)C#N,train
8037,2752,CCNCCC1(OC2=CC=CC=C2O1)C,train
8038,10425,C1=NC(=O)NC(=N1)N,train
8039,2361,CC(C)(C)NCC(C1=CC(=CC=C1)O)O,train
8040,14877,C1=CC=C2C(=C1)C=CS2(=O)=O,train
8041,6578,CCCCN,train
8042,9130,CC(=C)C(=O)OCCOC=C,train
8043,11045,C1=CC(=CN=C1)C2=NN=C(O2)N,train
8044,11824,CC1N(CCS1)N=O,train
8045,844,CN1C=C(C2=C1C=CC=C2OP(=O)(O)O)CCN(C)C,train
8046,1303,C1OC2=C(O1)C=C(C=C2)C(C(=N)N)O,train
8047,13799,COC1=CC=C(C2=CC=CC=C21)O,train
8048,11087,COC1=CC=CC=C1CC2=CC=CC=C2OC,train
8049,8667,CCC#CCC,train
8050,14108,C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2NC=N4,train
8051,16209,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,train
8052,11795,COC1=C(C=C(C=C1)C2SCCS2)OC,train
8053,3231,CC(C)C1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,train
8054,13795,CCN(CC)C(=O)C1=CC=CC=C1C(=O)N(CC)CC,train
8055,6466,C=CCOCC1CO1,train
8056,11797,COC1=CC(=C(C=C1)S(=O)(=O)N)C(=O)OC,train
8057,12340,CCN1CCC2C(C1)CCCC2O,train
8058,11680,CCOC1=CC=C(C=C1)C=O,train
8059,543,CCCCN1C=NN=C1,train
8060,15614,COC1=CC(=CC(=C1)C(=O)N)OC,train
8061,5742,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,train
8062,15129,CN(C1=CC2=CC=CC=C2C=C1)C(=S)OC3=CC4=CC=CC=C4C=C3,train
8063,3927,CCC1(C(=O)NC(=O)N(C1=O)C)CSC(C)C,train
8064,11832,CC1=CC=CC=C1N(C(=O)C)O,train
8065,10929,CC1=CC(=NC(=C1)N)C,train
8066,14378,C1CCC(C(C1)C(=O)O)(C2=CC=CC=C2)O,train
8067,9895,C1=CC(=CN=C1)CCCO,train
8068,11140,CC(CCC=C(C)C)NC,train
8069,8510,C1=CC=C(C=C1)C2C3=CC=CC=C3C4=CC=CC=C24,train
8070,4219,CC(=O)O,train
8071,14805,C=CCSC#N,train
8072,1502,C#CC1=CC=C(C=C1)O,train
8073,8422,C1CCCC2(CC1)C(=O)N(C(=O)N2)CCO,train
8074,13064,CC(CN1C(=O)C(N(C1=O)CC2CO2)(C)C)OCC3CO3,train
8075,11481,CCN1CC(C1)(C)C2=CC=CC=C2,train
8076,9532,CC1=C(C(=CC=C1)C)C(=O)C,train
8077,9078,CC(C)CC=CCCO,train
8078,6379,CC(C)C1=CC=C(C=C1)C(C)CC=O,train
8079,685,CCOCCC(=O)OC1CC(CCC1C(C)C)C,train
8080,7678,CCOC1=CC=CC=C1NC(=O)C,train
8081,11378,COC(=O)C1=COC(C2C1CC=C2CO)O,train
8082,475,CN(C)C=NCCC1=CC=CC=C1,train
8083,14732,CC1=COC=N1,train
8084,971,CS(=O)(=O)OCCO,train
8085,13543,C1C2=NC3=CC=CC=C3N2CS1,train
8086,7074,C(C(C(=O)O)S)(C(=O)O)S,train
8087,13819,C1=CC2=C(C(=C1)C(=O)O)N=CC=C2,train
8088,9757,C1CC(CCC1N=C=O)N=C=O,train
8089,10054,C1CC(C1C#N)C#N,train
8090,13876,C1=CC(=CC2=C1C=CC(=C2)O)N,train
8091,4847,C1C(C(OC1N2C=C(C(=O)NC2=O)N)CO)O,train
8092,8542,CCC12COP(OC1)OC2,train
8093,13894,CC1=C(C=C(C=C1)S(=O)(=O)N(C)C)[N+](=O)[O-],train
8094,9153,CCC1=C(NC(=C1C)C(=O)C)C,train
8095,12990,COC1=C(C=C(C=C1)C=C)OC,train
8096,4982,CN1C(=O)C(=C(C1=O)C2=CNC3=CC=CC=C32)C4=CNC5=CC=CC=C54,train
8097,3809,CCOC(=O)C(CCN)C1=CC=CC=C1,train
8098,12732,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N,train
8099,12925,CC(=O)OC(C=C)OC(=O)C,train
8100,14422,C1=CC=C2C(=C1)C(=O)OC2(C3=CC(=C(C=C3)O)O)C4=CC(=C(C=C4)O)O,train
8101,12814,CCCN(C1=CC=NC=C1)N2C=CC3=CC=CC=C32,train
8102,6812,CNCC(C(C(C(CO)O)O)O)O,train
8103,803,CCC1=CN=C(C(=N1)CC)C,train
8104,4992,C1=CC(=C(C=C1C=CC(=O)O)O)O,train
8105,311,CN1CCC2=C(C1)C=CC(=C2)O,train
8106,8073,C1=CC(=CC(=C1)[N+](=O)[O-])CC#N,train
8107,680,C(N)SC#N,train
8108,16141,C1=CC=C(C=C1)C=CC#N,train
8109,10672,COC=CC=O,train
8110,1504,CCC(=O)C(=C)C,train
8111,6638,C1CC=COC1,train
8112,11515,CC1=C(C2=C(C=C1)C=CC3=C2C(=C(C=C3)C)C)C,train
8113,842,CC(CCCC(C)(C)O)C=C,train
8114,14885,C1=CC=C(C=C1)C2=CC(=O)SS2,train
8115,1939,C=CCOC1=NC(=NC(=N1)N)OCC=C,train
8116,7899,C1=CC=C(C=C1)C(=CC(=O)O)C2=CC=CC=C2,train
8117,12213,C1=CC(=CC=C1N(C=O)O)[N+](=O)[O-],train
8118,10859,C1CC2CC1CC2CO,train
8119,3826,C1=CC=C(C=C1)C2=C(C=C(C=C2O)[N+](=O)[O-])[N+](=O)[O-],train
8120,14160,CC1=NS(=O)(=O)C2=CC=CC=C2N1,train
8121,12357,CC(=O)N(CC(=O)N(C)C)C1=CC=CC=C1OC,train
8122,8815,CCC(C(C)C)C(C)C,train
8123,13102,C(CO[N+](=O)[O-])N=[N+]=[N-],train
8124,5685,CCC(=O)C1=CC=C(C=C1)O,train
8125,10061,CCC(=O)OOC(=O)CC,train
8126,15970,C=CC=CC#N,train
8127,326,CC(CN)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,train
8128,10788,CC(=CCC=C(C)C=C)CCC=C(C)C=O,train
8129,10625,CC(=C)C(=O)OCCC#N,train
8130,1722,CC1=C(C=C(C=C1)C=C)C,train
8131,10577,CCC1CCCCC1=O,train
8132,1342,C1=CC=C2C(=C1)C(=C3C(=N2)C=CC=C3N)N,train
8133,3175,CCCCN1CC2CC(C1)CN(C2)C,train
8134,10831,CCN1C=C(C2=CC=CC=C21)C(CNC)O,train
8135,14315,C1=CNC(=O)N=C1,train
8136,2204,CC(=O)N1CCC2=C1C=CC(=C2)[N+](=O)[O-],train
8137,11066,CC1(SCCS1)C2=CC=CC=C2,train
8138,14202,C1=CSC(=C1)C2=CC=CS2,train
8139,9980,CC1CC2(CC(OC2=O)C)C(=O)O1,train
8140,11386,CC(=CC(=O)NC)OP(=O)(OC)OC,train
8141,12239,CC1CC=CC(C1)C(=C)C,train
8142,15200,COC1=CC=[N+](C=C1)[O-],train
8143,15247,C1CCN(CC1)CCCS(=O)(=O)O,train
8144,16090,CCC1=CSC=C1,train
8145,3444,CC(C)(CN(C)C)C(C#N)O,train
8146,7287,C1CC2CC1C=C2,train
8147,5790,CC(C)C=O,train
8148,10897,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)N=O,train
8149,4941,CC1=CC(=O)N(N1C)C2=CC=CC=C2,train
8150,8775,CC(=O)OCC1=CC=CC=N1,train
8151,15198,C1=CC=C(C=C1)N=S=O,train
8152,9616,CC(=CC1C(C1(C)C)C(=O)O)C,train
8153,10187,CN1C2CCCC1CN(C2)CCCN(C)C,train
8154,914,CC(C)C1=CC(=CC=C1)OC(=O)NCO,train
8155,151,CC(C)OC1=C(C=CC(=C1)O)OC(=O)NC,train
8156,13981,C1=CC2=C(C=C(C=C2S(=O)(=O)O)[N+](=O)[O-])C(=C1)S(=O)(=O)O,train
8157,9574,CC(C)CC(=C)C,train
8158,10080,C1=CC=C(C=C1)C(=O)C=[N+]=[N-],train
8159,12801,C1CN2CCC1C(=O)C2CC3=CC=C(C=C3)O,train
8160,6191,C1=COC(=C1)CS,train
8161,10234,C1=CC(=CN=C1)C(=O)OCCO,train
8162,15169,CCCN(CCC)C(=O)C,train
8163,14425,CN(C)P(=O)(OC)OC,train
8164,14840,CCOC(C1=CC=CC=C1)OCC,train
8165,13056,CC(CCN=C=O)CC(C)(C)CN=C=O,train
8166,212,C[N+](C)(C)CCC[N+](C)(C)C,train
8167,4393,C[N+]1(CCCC1C(=O)[O-])C,train
8168,5279,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,train
8169,14609,C1=CC(=CC=C1CO)N,train
8170,11951,CC1CC(C1C(=O)O)C(=O)O,train
8171,13773,CNS(=O)(=O)C1=CC(=C(C=C1)O)N,train
8172,12311,CC(C(=O)O)NCCCN(C)C,train
8173,1050,CC1CC(=O)OC(C1)(C)C,train
8174,3209,C1=CC=C(C=C1)NC2=C(C(=O)OC3=CC=CC=C32)N,train
8175,9045,CC1CCC2C(C3(C1CCC3=O)C)OC(=O)C2=C,train
8176,5510,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,train
8177,10073,CCN(CC)CCN=C(N)N,train
8178,12257,CC1CC(C(=NC(=O)C)N1C)(C2=CC=CC=C2)C3=CC=CC=C3,train
8179,11162,CCCC(C)O,train
8180,796,CC1CCC(C1(C)C)C(=O)C,train
8181,4821,C1=CC=C(C=C1)C#CCN,train
8182,9977,CCCCN(CCO)C1=CC=CC=C1,train
8183,1019,C1CC1NCC(C2=CC(=CC=C2)N)O,train
8184,14198,C1=CC=NC(=C1)C(=O)C(=O)C2=CC=CC=N2,train
8185,7247,CC1=CC=NC2=CC=CC=C12,train
8186,8643,CCC(C)C(C)C(C)C,train
8187,11667,C(C(C(C(C(C=O)O)O)O)O)O,train
8188,15416,COC1=CC(=CC(=C1)O)O,train
8189,11239,CC1CC2=CC(=C(C=C2CN1C)OC)OC,train
8190,172,CNC(=O)N1CC1,train
8191,7803,CCCC=CCC,train
8192,858,CCCC(C)C(=O)C(C)C,train
8193,14795,COC(=O)CSP(=S)(OC)OC,train
8194,10299,CC=CCCCC=C,train
8195,8406,C1CCC(CC1)C(=O)C2=CC=CC=C2,train
8196,15928,C1=CC=C(C=C1)C=NNC(=O)N,train
8197,11217,CC=C(C)OC(=O)C,train
8198,12638,CC(C)N(C=C(C#N)C#N)C(C)C,train
8199,10204,C1CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,train
8200,22,CC1(CC(=O)C2C(C1)(O2)C)C,train
8201,10313,C1CC(CC=C1)C(=O)C(=O)O,train
8202,559,CCN(C(C)C)N=O,train
8203,912,CC1=NC(=C(N1C)[N+](=O)[O-])[N+](=O)[O-],train
8204,9955,C1CC(C2=CC=CC=C2C1)C3=CC=CC=C3,train
8205,8843,COC(=O)CCN1CC1,train
8206,10059,CCCCC1=NC(=NC(=N1)N)N,train
8207,12935,CCOC#C,train
8208,1168,CC(=NO)N,train
8209,3138,CC(C)CC=NN(C)C=O,train
8210,9172,C1=CC=C(C=C1)SC2=CC=CC=C2CC(=O)O,train
8211,14686,CC1=C2C=CC(=C(C2=CC=C1)C)C,train
8212,6311,CC(C)(CC1=CC=CC=C1)O,train
8213,15074,CNCCSS(=O)(=O)O,train
8214,12171,C1=CC=C2C(=C1)C3=C4C2=CC(C(C4=CC=C3)O)O,train
8215,4905,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,train
8216,12960,CCCC(=O)OC(C)(C)C,train
8217,3498,C(C(=O)O)SC#N,train
8218,786,CC(C)N1C(=O)NC(=O)N1C(C)C,train
8219,6579,CCCC#N,train
8220,8513,COP(=O)(O)O,train
8221,3900,CC1CC(CCC(=O)N1)(C)C,train
8222,6551,CC1=CC=NC=C1,train
8223,6840,COC1=C(C=C(C=C1)CNN)OC,train
8224,4418,CC(C(=O)NC(C)C(=O)O)N,train
8225,7443,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,train
8226,5669,CN1C(=O)C23CC4=CC=CC(C4N2C(=O)C1(SS3)CO)O,train
8227,12756,C1=CC2=C3C(=C1)C=CC4=C3C(=CC(=O)N4)C=C2,train
8228,13800,C1=CC=C2C(=C1)C=CC(=C2CC3=C(C=CC4=CC=CC=C43)S(=O)(=O)O)S(=O)(=O)O,train
8229,9862,CCN(C)CCC(C#N)(C1=CC=CC2=CC=CC=C21)C(C)C,train
8230,1904,C=CCN1CC2=CC=CC=C2CCC3=CC=CC=C3C1,train
8231,13210,CCOO,train
8232,642,CN(C)C=C(C#N)C#N,train
8233,8612,CCCSC1=CC=CC=C1,train
